country,year,sex,age,suicides_no,population,rate,Region
Iceland,1999,male,25-34 years,4,20700,19.3236715,Europe
Iceland,1999,male,35-54 years,14,38386,36.47163028,Europe
Iceland,1999,male,5-14 years,0,22231,0,Europe
Iceland,1999,male,55-74 years,1,19176,5.214851898,Europe
Iceland,1999,male,75+ years,1,5717,17.49169145,Europe
Iceland,2000,female,15-24 years,1,21102,4.738887309,Europe
Iceland,2000,female,25-34 years,0,20451,0,Europe
Iceland,2000,female,35-54 years,4,37863,10.56440324,Europe
Iceland,2000,female,5-14 years,0,21521,0,Europe
Iceland,2000,female,55-74 years,3,20653,14.52573476,Europe
Iceland,2000,female,75+ years,0,8330,0,Europe
Iceland,2000,male,15-24 years,13,21730,59.82512655,Europe
Iceland,2000,male,25-34 years,13,20851,62.34712963,Europe
Iceland,2000,male,35-54 years,10,39024,25.62525625,Europe
Iceland,2000,male,5-14 years,0,22548,0,Europe
Iceland,2000,male,55-74 years,6,19771,30.34747863,Europe
Iceland,2000,male,75+ years,0,5879,0,Europe
Iceland,2001,female,15-24 years,0,21182,0,Europe
Iceland,2001,female,25-34 years,2,20597,9.710151964,Europe
Iceland,2001,female,35-54 years,5,38708,12.91722641,Europe
Iceland,2001,female,5-14 years,0,21737,0,Europe
Iceland,2001,female,55-74 years,1,21059,4.74856356,Europe
Iceland,2001,female,75+ years,0,8552,0,Europe
Iceland,2001,male,15-24 years,8,21707,36.85447091,Europe
Iceland,2001,male,25-34 years,5,21119,23.67536342,Europe
Iceland,2001,male,35-54 years,9,39779,22.62500314,Europe
Iceland,2001,male,5-14 years,0,22929,0,Europe
Iceland,2001,male,55-74 years,4,20268,19.73554371,Europe
Iceland,2001,male,75+ years,2,6101,32.78151123,Europe
Iceland,2002,female,15-24 years,1,21091,4.741358873,Europe
Iceland,2002,female,25-34 years,2,20483,9.764194698,Europe
Iceland,2002,female,35-54 years,4,39430,10.14455998,Europe
Iceland,2002,female,5-14 years,0,21996,0,Europe
Iceland,2002,female,55-74 years,2,21481,9.310553512,Europe
Iceland,2002,female,75+ years,1,8798,11.3662196,Europe
Iceland,2002,male,15-24 years,3,21620,13.8760407,Europe
Iceland,2002,male,25-34 years,7,20997,33.33809592,Europe
Iceland,2002,male,35-54 years,4,40266,9.933939304,Europe
Iceland,2002,male,5-14 years,0,23134,0,Europe
Iceland,2002,male,55-74 years,6,20853,28.77283844,Europe
Iceland,2002,male,75+ years,0,6306,0,Europe
Iceland,2003,female,15-24 years,0,21105,0,Europe
Iceland,2003,female,25-34 years,1,20281,4.930723337,Europe
Iceland,2003,female,35-54 years,1,39836,2.510292198,Europe
Iceland,2003,female,5-14 years,0,21939,0,Europe
Iceland,2003,female,55-74 years,4,22054,18.13729936,Europe
Iceland,2003,female,75+ years,0,9063,0,Europe
Iceland,2003,male,15-24 years,5,21857,22.87596651,Europe
Iceland,2003,male,25-34 years,1,20791,4.80977346,Europe
Iceland,2003,male,35-54 years,8,40516,19.74528581,Europe
Iceland,2003,male,5-14 years,0,22892,0,Europe
Iceland,2003,male,55-74 years,6,21464,27.95378308,Europe
Iceland,2003,male,75+ years,0,6532,0,Europe
Iceland,2004,female,15-24 years,1,21091,4.741358873,Europe
Iceland,2004,female,25-34 years,4,20526,19.48747929,Europe
Iceland,2004,female,35-54 years,2,40199,4.975248141,Europe
Iceland,2004,female,5-14 years,0,21899,0,Europe
Iceland,2004,female,55-74 years,2,22573,8.860142648,Europe
Iceland,2004,female,75+ years,0,9282,0,Europe
Iceland,2004,male,15-24 years,6,21991,27.28388886,Europe
Iceland,2004,male,25-34 years,4,21106,18.95195679,Europe
Iceland,2004,male,35-54 years,9,41248,21.81923972,Europe
Iceland,2004,male,5-14 years,0,22791,0,Europe
Iceland,2004,male,55-74 years,4,22162,18.04891255,Europe
Iceland,2004,male,75+ years,3,6720,44.64285714,Europe
Iceland,2005,female,15-24 years,0,21198,0,Europe
Iceland,2005,female,25-34 years,0,20904,0,Europe
Iceland,2005,female,35-54 years,6,40540,14.80019734,Europe
Iceland,2005,female,5-14 years,0,21721,0,Europe
Iceland,2005,female,55-74 years,3,23186,12.9388424,Europe
Iceland,2005,female,75+ years,0,9566,0,Europe
Iceland,2005,male,15-24 years,3,22100,13.57466063,Europe
Iceland,2005,male,25-34 years,6,21570,27.81641168,Europe
Iceland,2005,male,35-54 years,10,41539,24.07376201,Europe
Iceland,2005,male,5-14 years,0,22712,0,Europe
Iceland,2005,male,55-74 years,5,22932,21.80359323,Europe
Iceland,2005,male,75+ years,0,6961,0,Europe
Iceland,2006,female,15-24 years,0,21657,0,Europe
Iceland,2006,female,25-34 years,1,21650,4.618937644,Europe
Iceland,2006,female,35-54 years,6,40957,14.64951046,Europe
Iceland,2006,female,5-14 years,0,21538,0,Europe
Iceland,2006,female,55-74 years,3,23797,12.60663109,Europe
Iceland,2006,female,75+ years,0,9927,0,Europe
Iceland,2006,male,15-24 years,6,22771,26.34930394,Europe
Iceland,2006,male,25-34 years,2,23135,8.644910309,Europe
Iceland,2006,male,35-54 years,10,44013,22.72055983,Europe
Iceland,2006,male,5-14 years,0,22494,0,Europe
Iceland,2006,male,55-74 years,4,23812,16.79825298,Europe
Iceland,2006,male,75+ years,0,7248,0,Europe
Iceland,2007,female,15-24 years,1,22072,4.530627039,Europe
Iceland,2007,female,25-34 years,2,22098,9.050592814,Europe
Iceland,2007,female,35-54 years,1,41594,2.404192912,Europe
Iceland,2007,female,5-14 years,0,21535,0,Europe
Iceland,2007,female,55-74 years,2,24464,8.175277959,Europe
Iceland,2007,female,75+ years,1,10165,9.837678308,Europe
Iceland,2007,male,15-24 years,7,23231,30.13215101,Europe
Iceland,2007,male,25-34 years,6,24445,24.54489671,Europe
Iceland,2007,male,35-54 years,12,45690,26.26395272,Europe
Iceland,2007,male,5-14 years,0,22312,0,Europe
Iceland,2007,male,55-74 years,2,24652,8.112932014,Europe
Iceland,2007,male,75+ years,3,7454,40.24684733,Europe
Iceland,2008,female,15-24 years,0,22861,0,Europe
Iceland,2008,female,25-34 years,2,22818,8.76501008,Europe
Iceland,2008,female,35-54 years,4,42525,9.406231628,Europe
Iceland,2008,female,5-14 years,0,21461,0,Europe
Iceland,2008,female,55-74 years,5,25254,19.79884375,Europe
Iceland,2008,female,75+ years,0,10302,0,Europe
Iceland,2008,male,15-24 years,4,24143,16.5679493,Europe
Iceland,2008,male,25-34 years,5,25691,19.46206843,Europe
Iceland,2008,male,35-54 years,10,46462,21.522965,Europe
Iceland,2008,male,5-14 years,0,22177,0,Europe
Iceland,2008,male,55-74 years,7,25539,27.40906065,Europe
Iceland,2008,male,75+ years,1,7603,13.15270288,Europe
Iceland,2009,female,15-24 years,0,22973,0,Europe
Iceland,2009,female,25-34 years,0,22959,0,Europe
Iceland,2009,female,35-54 years,6,42732,14.04099972,Europe
Iceland,2009,female,5-14 years,0,21382,0,Europe
Iceland,2009,female,55-74 years,1,26010,3.844675125,Europe
Iceland,2009,female,75+ years,0,10439,0,Europe
Iceland,2009,male,15-24 years,2,23991,8.336459506,Europe
Iceland,2009,male,25-34 years,6,24715,24.27675501,Europe
Iceland,2009,male,35-54 years,10,44805,22.31893762,Europe
Iceland,2009,male,5-14 years,0,22143,0,Europe
Iceland,2009,male,55-74 years,10,26267,38.07058286,Europe
Iceland,2009,male,75+ years,1,7788,12.84026708,Europe
Iceland,2010,female,15-24 years,1,22907,4.365477802,Europe
Iceland,2010,female,25-34 years,1,22558,4.433017111,Europe
Iceland,2010,female,35-54 years,5,42526,11.75751305,Europe
Iceland,2010,female,5-14 years,0,21185,0,Europe
Iceland,2010,female,55-74 years,3,26898,11.15324559,Europe
Iceland,2010,female,75+ years,0,10606,0,Europe
Iceland,2010,male,15-24 years,6,23905,25.0993516,Europe
Iceland,2010,male,25-34 years,8,23610,33.88394748,Europe
Iceland,2010,male,35-54 years,11,43584,25.23861968,Europe
Iceland,2010,male,5-14 years,1,21935,4.558924094,Europe
Iceland,2010,male,55-74 years,7,26976,25.9489917,Europe
Iceland,2010,male,75+ years,3,7930,37.83102144,Europe
Iceland,2011,female,15-24 years,1,22926,4.361859897,Europe
Iceland,2011,female,25-34 years,1,22337,4.476876931,Europe
Iceland,2011,female,35-54 years,1,42475,2.354326074,Europe
Iceland,2011,female,5-14 years,0,21068,0,Europe
Iceland,2011,female,55-74 years,2,27822,7.188555819,Europe
Iceland,2011,female,75+ years,0,10762,0,Europe
Iceland,2011,male,15-24 years,2,24083,8.304613213,Europe
Iceland,2011,male,25-34 years,5,23085,21.65908599,Europe
Iceland,2011,male,35-54 years,8,43120,18.5528757,Europe
Iceland,2011,male,5-14 years,1,21828,4.581271761,Europe
Iceland,2011,male,55-74 years,6,27936,21.47766323,Europe
Iceland,2011,male,75+ years,0,8033,0,Europe
Iceland,2012,female,15-24 years,2,22968,8.707767328,Europe
Iceland,2012,female,25-34 years,2,22249,8.989168052,Europe
Iceland,2012,female,35-54 years,3,42450,7.067137809,Europe
Iceland,2012,female,5-14 years,0,21068,0,Europe
Iceland,2012,female,55-74 years,4,28784,13.89660923,Europe
Iceland,2012,female,75+ years,0,10882,0,Europe
Iceland,2012,male,15-24 years,3,24210,12.39157373,Europe
Iceland,2012,male,25-34 years,7,22931,30.52636169,Europe
Iceland,2012,male,35-54 years,8,42696,18.73711823,Europe
Iceland,2012,male,5-14 years,0,21827,0,Europe
Iceland,2012,male,55-74 years,6,28966,20.71394048,Europe
Iceland,2012,male,75+ years,2,8207,24.36944072,Europe
Iceland,2013,female,15-24 years,0,22970,0,Europe
Iceland,2013,female,25-34 years,3,22445,13.36600579,Europe
Iceland,2013,female,35-54 years,5,42524,11.75806603,Europe
Iceland,2013,female,5-14 years,0,21275,0,Europe
Iceland,2013,female,55-74 years,3,29831,10.05665248,Europe
Iceland,2013,female,75+ years,3,10950,27.39726027,Europe
Iceland,2013,male,15-24 years,5,24215,20.64835846,Europe
Iceland,2013,male,25-34 years,7,23318,30.01972725,Europe
Iceland,2013,male,35-54 years,12,42535,28.21206066,Europe
Iceland,2013,male,5-14 years,0,22051,0,Europe
Iceland,2013,male,55-74 years,6,29974,20.01734837,Europe
Iceland,2013,male,75+ years,5,8368,59.75143403,Europe
Iceland,2014,female,15-24 years,2,22989,8.699812954,Europe
Iceland,2014,female,25-34 years,2,22708,8.807468733,Europe
Iceland,2014,female,35-54 years,4,42655,9.377564178,Europe
Iceland,2014,female,5-14 years,0,21544,0,Europe
Iceland,2014,female,55-74 years,2,30942,6.463706289,Europe
Iceland,2014,female,75+ years,1,11043,9.055510278,Europe
Iceland,2014,male,15-24 years,4,24185,16.53917718,Europe
Iceland,2014,male,25-34 years,9,23711,37.95706634,Europe
Iceland,2014,male,35-54 years,7,42731,16.38154969,Europe
Iceland,2014,male,5-14 years,0,22446,0,Europe
Iceland,2014,male,55-74 years,8,31027,25.78399459,Europe
Iceland,2014,male,75+ years,5,8491,58.88587917,Europe
Iceland,2015,female,15-24 years,0,22962,0,Europe
Iceland,2015,female,25-34 years,1,22913,4.364334657,Europe
Iceland,2015,female,35-54 years,2,42858,4.666573335,Europe
Iceland,2015,female,5-14 years,0,21738,0,Europe
Iceland,2015,female,55-74 years,6,32013,18.74238591,Europe
Iceland,2015,female,75+ years,2,11158,17.9243592,Europe
Iceland,2015,male,15-24 years,7,24116,29.02637253,Europe
Iceland,2015,male,25-34 years,6,24128,24.86737401,Europe
Iceland,2015,male,35-54 years,11,43119,25.5107957,Europe
Iceland,2015,male,5-14 years,0,22771,0,Europe
Iceland,2015,male,55-74 years,5,32159,15.54774713,Europe
Iceland,2015,male,75+ years,0,8619,0,Europe
Iceland,2016,female,15-24 years,0,22971,0,Europe
Iceland,2016,female,25-34 years,2,23233,8.608444884,Europe
Iceland,2016,female,35-54 years,0,43216,0,Europe
Iceland,2016,female,5-14 years,0,21967,0,Europe
Iceland,2016,female,55-74 years,2,32963,6.067408913,Europe
Iceland,2016,female,75+ years,0,11268,0,Europe
Iceland,2016,male,15-24 years,6,24099,24.89729864,Europe
Iceland,2016,male,25-34 years,8,25029,31.96292301,Europe
Iceland,2016,male,35-54 years,11,44024,24.98637107,Europe
Iceland,2016,male,5-14 years,0,23040,0,Europe
Iceland,2016,male,55-74 years,10,33247,30.07790177,Europe
Iceland,2016,male,75+ years,1,8723,11.46394589,Europe
Iran (Islamic Rep of),2013,female,15-24 years,332,6911571,4.803538877,Middle East
Iran (Islamic Rep of),2013,female,25-34 years,212,9218459,2.299733611,Middle East
Iran (Islamic Rep of),2013,female,35-54 years,170,9026557,1.883331596,Middle East
Iran (Islamic Rep of),2013,female,5-14 years,35,5489686,0.637559234,Middle East
Iran (Islamic Rep of),2013,female,55-74 years,61,3689007,1.653561514,Middle East
Iran (Islamic Rep of),2013,female,75+ years,13,708304,1.835370124,Middle East
Iran (Islamic Rep of),2013,male,15-24 years,467,7151924,6.529711445,Middle East
Iran (Islamic Rep of),2013,male,25-34 years,517,8498366,6.083522409,Middle East
Iran (Islamic Rep of),2013,male,35-54 years,454,9578823,4.739621977,Middle East
Iran (Islamic Rep of),2013,male,5-14 years,26,5798498,0.44839198,Middle East
Iran (Islamic Rep of),2013,male,55-74 years,114,3693802,3.086250969,Middle East
Iran (Islamic Rep of),2013,male,75+ years,41,810723,5.057214363,Middle East
Iran (Islamic Rep of),2014,female,15-24 years,301,6496378,4.633351077,Middle East
Iran (Islamic Rep of),2014,female,25-34 years,240,9449522,2.539811008,Middle East
Iran (Islamic Rep of),2014,female,35-54 years,151,9384452,1.609044407,Middle East
Iran (Islamic Rep of),2014,female,5-14 years,43,5624341,0.764534014,Middle East
Iran (Islamic Rep of),2014,female,55-74 years,42,3867081,1.086090516,Middle East
Iran (Islamic Rep of),2014,female,75+ years,16,710474,2.252017667,Middle East
Iran (Islamic Rep of),2014,male,15-24 years,494,6800173,7.264521064,Middle East
Iran (Islamic Rep of),2014,male,25-34 years,509,8658405,5.878680889,Middle East
Iran (Islamic Rep of),2014,male,35-54 years,456,9917987,4.597707176,Middle East
Iran (Islamic Rep of),2014,male,5-14 years,42,5928351,0.708460076,Middle East
Iran (Islamic Rep of),2014,male,55-74 years,155,3857181,4.01847878,Middle East
Iran (Islamic Rep of),2014,male,75+ years,36,816621,4.408409776,Middle East
Iran (Islamic Rep of),2015,female,15-24 years,298,6116930,4.871724869,Middle East
Iran (Islamic Rep of),2015,female,25-34 years,181,9564967,1.892322263,Middle East
Iran (Islamic Rep of),2015,female,35-54 years,142,9794849,1.449741594,Middle East
Iran (Islamic Rep of),2015,female,5-14 years,34,5783246,0.587905131,Middle East
Iran (Islamic Rep of),2015,female,55-74 years,40,4063414,0.984393911,Middle East
Iran (Islamic Rep of),2015,female,75+ years,11,704943,1.560409849,Middle East
Iran (Islamic Rep of),2015,male,15-24 years,490,6493987,7.545441652,Middle East
Iran (Islamic Rep of),2015,male,25-34 years,526,8718727,6.032990825,Middle East
Iran (Islamic Rep of),2015,male,35-54 years,456,10295572,4.429088544,Middle East
Iran (Islamic Rep of),2015,male,5-14 years,31,6071816,0.510555656,Middle East
Iran (Islamic Rep of),2015,male,55-74 years,134,4037852,3.318596125,Middle East
Iran (Islamic Rep of),2015,male,75+ years,29,814696,3.559609965,Middle East
Ireland,1979,female,15-24 years,5,285600,1.75070028,Europe
Ireland,1979,female,25-34 years,10,225200,4.440497336,Europe
Ireland,1979,female,35-54 years,14,315100,4.443033957,Europe
Ireland,1979,female,5-14 years,0,335100,0,Europe
Ireland,1979,female,55-74 years,13,269100,4.830917874,Europe
Ireland,1979,female,75+ years,6,77100,7.782101167,Europe
Ireland,1979,male,15-24 years,29,298100,9.728279101,Europe
Ireland,1979,male,25-34 years,33,234300,14.08450704,Europe
Ireland,1979,male,35-54 years,32,327000,9.785932722,Europe
Ireland,1979,male,5-14 years,1,351400,0.284575982,Europe
Ireland,1979,male,55-74 years,47,254700,18.45308206,Europe
Ireland,1979,male,75+ years,3,52100,5.75815739,Europe
Ireland,1980,female,15-24 years,10,290100,3.447087211,Europe
Ireland,1980,female,25-34 years,13,229900,5.654632449,Europe
Ireland,1980,female,35-54 years,24,318900,7.525870179,Europe
Ireland,1980,female,5-14 years,1,335200,0.298329356,Europe
Ireland,1980,female,55-74 years,22,270100,8.145131433,Europe
Ireland,1980,female,75+ years,3,78100,3.841229193,Europe
Ireland,1980,male,15-24 years,17,302200,5.625413633,Europe
Ireland,1980,male,25-34 years,26,238100,10.9197816,Europe
Ireland,1980,male,35-54 years,59,331900,17.77643869,Europe
Ireland,1980,male,5-14 years,2,352500,0.567375887,Europe
Ireland,1980,male,55-74 years,36,254000,14.17322835,Europe
Ireland,1980,male,75+ years,2,52200,3.831417625,Europe
Ireland,1981,female,15-24 years,4,295400,1.354096141,Europe
Ireland,1981,female,25-34 years,13,235400,5.522514868,Europe
Ireland,1981,female,35-54 years,29,323600,8.961681088,Europe
Ireland,1981,female,5-14 years,0,336300,0,Europe
Ireland,1981,female,55-74 years,18,271900,6.620080912,Europe
Ireland,1981,female,75+ years,1,79400,1.259445844,Europe
Ireland,1981,male,15-24 years,29,307100,9.443178118,Europe
Ireland,1981,male,25-34 years,35,242700,14.421096,Europe
Ireland,1981,male,35-54 years,56,337700,16.58276577,Europe
Ireland,1981,male,5-14 years,0,354400,0,Europe
Ireland,1981,male,55-74 years,34,254000,13.38582677,Europe
Ireland,1981,male,75+ years,4,52500,7.619047619,Europe
Ireland,1982,female,15-24 years,7,297000,2.356902357,Europe
Ireland,1982,female,25-34 years,5,239600,2.086811352,Europe
Ireland,1982,female,35-54 years,24,331100,7.248565388,Europe
Ireland,1982,female,5-14 years,0,337900,0,Europe
Ireland,1982,female,55-74 years,24,272000,8.823529412,Europe
Ireland,1982,female,75+ years,3,80000,3.75,Europe
Ireland,1982,male,15-24 years,31,310400,9.987113402,Europe
Ireland,1982,male,25-34 years,40,246700,16.21402513,Europe
Ireland,1982,male,35-54 years,53,346400,15.30023095,Europe
Ireland,1982,male,5-14 years,1,355900,0.280977803,Europe
Ireland,1982,male,55-74 years,46,253300,18.16028425,Europe
Ireland,1982,male,75+ years,7,52700,13.28273245,Europe
Ireland,1983,female,15-24 years,9,298500,3.015075377,Europe
Ireland,1983,female,25-34 years,14,243800,5.742411813,Europe
Ireland,1983,female,35-54 years,26,338700,7.676409802,Europe
Ireland,1983,female,5-14 years,0,339600,0,Europe
Ireland,1983,female,55-74 years,29,272300,10.65001836,Europe
Ireland,1983,female,75+ years,2,80300,2.490660025,Europe
Ireland,1983,male,15-24 years,46,311600,14.76251605,Europe
Ireland,1983,male,25-34 years,48,250800,19.13875598,Europe
Ireland,1983,male,35-54 years,50,353200,14.15628539,Europe
Ireland,1983,male,5-14 years,2,357400,0.55959709,Europe
Ireland,1983,male,55-74 years,51,252500,20.1980198,Europe
Ireland,1983,male,75+ years,5,53000,9.433962264,Europe
Ireland,1984,female,15-24 years,10,302800,3.302509908,Europe
Ireland,1984,female,25-34 years,8,246000,3.25203252,Europe
Ireland,1984,female,35-54 years,28,347100,8.066839528,Europe
Ireland,1984,female,5-14 years,1,342000,0.292397661,Europe
Ireland,1984,female,55-74 years,21,274700,7.644703313,Europe
